"","Id","MSZoningRL","MSZoningRM","MSZoningC (all)","MSZoningFV","MSZoningRH","StreetPave","StreetGrvl","AlleyNone","AlleyGrvl","AlleyPave","LotShapeReg","LotShapeIR1","LotShapeIR2","LotShapeIR3","LandContourLvl","LandContourBnk","LandContourLow","LandContourHLS","UtilitiesAllPub","UtilitiesNoSeWa","LotConfigInside","LotConfigFR2","LotConfigCorner","LotConfigCulDSac","LotConfigFR3","LandSlopeGtl","LandSlopeMod","LandSlopeSev","NeighborhoodCollgCr","NeighborhoodVeenker","NeighborhoodCrawfor","NeighborhoodNoRidge","NeighborhoodMitchel","NeighborhoodSomerst","NeighborhoodNWAmes","NeighborhoodOldTown","NeighborhoodBrkSide","NeighborhoodSawyer","NeighborhoodNridgHt","NeighborhoodNAmes","NeighborhoodSawyerW","NeighborhoodIDOTRR","NeighborhoodMeadowV","NeighborhoodEdwards","NeighborhoodTimber","NeighborhoodGilbert","NeighborhoodStoneBr","NeighborhoodClearCr","NeighborhoodNPkVill","NeighborhoodBlmngtn","NeighborhoodBrDale","NeighborhoodSWISU","NeighborhoodBlueste","Condition1Norm","Condition1Feedr","Condition1PosN","Condition1Artery","Condition1RRAe","Condition1RRNn","Condition1RRAn","Condition1PosA","Condition1RRNe","Condition2Norm","Condition2Artery","Condition2RRNn","Condition2Feedr","Condition2PosN","Condition2PosA","Condition2RRAn","Condition2RRAe","BldgType1Fam","BldgType2fmCon","BldgTypeDuplex","BldgTypeTwnhsE","BldgTypeTwnhs","HouseStyle2Story","HouseStyle1Story","HouseStyle1.5Fin","HouseStyle1.5Unf","HouseStyleSFoyer","HouseStyleSLvl","HouseStyle2.5Unf","HouseStyle2.5Fin","RoofStyleGable","RoofStyleHip","RoofStyleGambrel","RoofStyleMansard","RoofStyleFlat","RoofStyleShed","RoofMatlCompShg","RoofMatlWdShngl","RoofMatlMetal","RoofMatlWdShake","RoofMatlMembran","RoofMatlTar&Grv","RoofMatlRoll","RoofMatlClyTile","Exterior1stVinylSd","Exterior1stMetalSd","Exterior1stWd Sdng","Exterior1stHdBoard","Exterior1stBrkFace","Exterior1stWdShing","Exterior1stCemntBd","Exterior1stPlywood","Exterior1stAsbShng","Exterior1stStucco","Exterior1stBrkComm","Exterior1stAsphShn","Exterior1stStone","Exterior1stImStucc","Exterior1stCBlock","Exterior2ndVinylSd","Exterior2ndMetalSd","Exterior2ndWd Shng","Exterior2ndHdBoard","Exterior2ndPlywood","Exterior2ndWd Sdng","Exterior2ndCmentBd","Exterior2ndBrkFace","Exterior2ndStucco","Exterior2ndAsbShng","Exterior2ndBrk Cmn","Exterior2ndImStucc","Exterior2ndAsphShn","Exterior2ndStone","Exterior2ndOther","Exterior2ndCBlock","MasVnrTypeBrkFace","MasVnrTypeNone","MasVnrTypeStone","MasVnrTypeBrkCmn","ExterQualGd","ExterQualTA","ExterQualEx","ExterQualFa","ExterCondTA","ExterCondGd","ExterCondFa","ExterCondPo","ExterCondEx","FoundationPConc","FoundationCBlock","FoundationBrkTil","FoundationWood","FoundationSlab","FoundationStone","BsmtQualGd","BsmtQualTA","BsmtQualEx","BsmtQualNone","BsmtQualFa","BsmtCondTA","BsmtCondGd","BsmtCondNone","BsmtCondFa","BsmtCondPo","BsmtExposureNo","BsmtExposureGd","BsmtExposureMn","BsmtExposureAv","BsmtExposureNone","BsmtFinType1GLQ","BsmtFinType1ALQ","BsmtFinType1Unf","BsmtFinType1Rec","BsmtFinType1BLQ","BsmtFinType1None","BsmtFinType1LwQ","BsmtFinType2Unf","BsmtFinType2BLQ","BsmtFinType2None","BsmtFinType2ALQ","BsmtFinType2Rec","BsmtFinType2LwQ","BsmtFinType2GLQ","HeatingGasA","HeatingGasW","HeatingGrav","HeatingWall","HeatingOthW","HeatingFloor","HeatingQCEx","HeatingQCGd","HeatingQCTA","HeatingQCFa","HeatingQCPo","CentralAirY","CentralAirN","ElectricalSBrkr","ElectricalFuseF","ElectricalFuseA","ElectricalFuseP","ElectricalMix","ElectricalNone","KitchenQualGd","KitchenQualTA","KitchenQualEx","KitchenQualFa","FunctionalTyp","FunctionalMin1","FunctionalMaj1","FunctionalMin2","FunctionalMod","FunctionalMaj2","FunctionalSev","FireplaceQuNone","FireplaceQuTA","FireplaceQuGd","FireplaceQuFa","FireplaceQuEx","FireplaceQuPo","GarageTypeAttchd","GarageTypeDetchd","GarageTypeBuiltIn","GarageTypeCarPort","GarageTypeNone","GarageTypeBasment","GarageType2Types","GarageFinishRFn","GarageFinishUnf","GarageFinishFin","GarageFinishNone","GarageQualTA","GarageQualFa","GarageQualGd","GarageQualNone","GarageQualEx","GarageQualPo","GarageCondTA","GarageCondFa","GarageCondNone","GarageCondGd","GarageCondPo","GarageCondEx","PavedDriveY","PavedDriveN","PavedDriveP","PoolQCNone","PoolQCEx","PoolQCFa","PoolQCGd","FenceNone","FenceMnPrv","FenceGdWo","FenceGdPrv","FenceMnWw","MiscFeatureNone","MiscFeatureShed","MiscFeatureGar2","MiscFeatureOthr","MiscFeatureTenC","SaleTypeWD","SaleTypeNew","SaleTypeCOD","SaleTypeConLD","SaleTypeConLI","SaleTypeCWD","SaleTypeConLw","SaleTypeCon","SaleTypeOth","SaleConditionNormal","SaleConditionAbnorml","SaleConditionPartial","SaleConditionAdjLand","SaleConditionAlloca","SaleConditionFamily","MSSubClass","LotFrontage","LotArea","OverallQual","OverallCond","YearBuilt","YearRemodAdd","MasVnrArea","BsmtFinSF1","BsmtFinSF2","BsmtUnfSF","TotalBsmtSF","X1stFlrSF","X2ndFlrSF","LowQualFinSF","GrLivArea","BsmtFullBath","BsmtHalfBath","FullBath","HalfBath","BedroomAbvGr","KitchenAbvGr","TotRmsAbvGrd","Fireplaces","GarageYrBlt","GarageCars","GarageArea","WoodDeckSF","OpenPorchSF","EnclosedPorch","X3SsnPorch","ScreenPorch","PoolArea","MiscVal","MoSold","YrSold","SalePrice","isTrain"
"2843",2843,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.235294117647059,0.0993150684931507,0.0329056533221155,0.555555555555556,0.625,0.760869565217391,0.45,0.03875,0.0901842664776754,0,0.0710616438356164,0.110474631751228,0.0739340474690191,0.339951573849879,0,0.198568198944989,0,0,0.25,0.5,0.375,0.333333333333333,0.307692307692308,0,0.895786135024921,0.2,0.213037634408602,0.285112359550562,0.0485175202156334,0,0,0,0,0,1,0,NA,0
"2844",2844,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.352941176470588,0.0719178082191781,0.0424641847203721,0.555555555555556,0.625,0.768115942028985,0.466666666666667,0.076875,0.105421686746988,0.262123197903014,0,0.162847790507365,0.199117832388154,0,0,0.178598342125094,0,0.5,0.5,0,0.375,0.333333333333333,0.307692307692308,0,0.901223380154055,0.6,0.451612903225806,0.271067415730337,0,0,0,0,0,0,0.272727272727273,0,NA,0
"2845",2845,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.133561643835616,0.0275771810512047,0.444444444444444,0.875,0.72463768115942,0.366666666666667,0,0.0774273564847626,0,0.182791095890411,0.141407528641571,0.111321151018694,0,0,0.0998492840994725,0,0,0.25,0,0.375,0.333333333333333,0.230769230769231,0,0.895786135024921,0.2,0.199596774193548,0,0,0,0,0,0,0,0.181818181818182,0,NA,0
"2846",2846,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.235294117647059,0.165430805871324,0.040337469910491,0.666666666666667,0.5,0.942028985507246,0.866666666666667,0.124375,0.0807937632884479,0,0.158390410958904,0.13518821603928,0.114261709724848,0.428087167070218,0,0.269027882441598,0,0,0.5,0.5,0.375,0.333333333333333,0.307692307692308,0,0.907113729043951,0.4,0.397177419354839,0.224719101123595,0.0727762803234501,0,0,0,0,0,0.545454545454545,0,NA,0
"2847",2847,1,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.235294117647059,0.0821917808219178,0.0381780364112272,0.555555555555556,0.5,0.920289855072464,0.816666666666667,0.0925,0.113217576187101,0,0.0860445205479452,0.137479541734861,0.106280193236715,0.443099273607748,0,0.267709118311982,0.333333333333333,0,0.5,0.5,0.375,0.333333333333333,0.384615384615385,0.25,0.905754417761667,0.4,0.356182795698925,0.123595505617978,0.0983827493261455,0,0,0,0,0,0.636363636363636,0,NA,0
"2848",2848,1,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.165430805871324,0.0457500759541004,0.777777777777778,0.5,0.942028985507246,0.866666666666667,0,0.154500354358611,0,0.203767123287671,0.220621931260229,0.215080865364419,0,0,0.192916352675207,0.333333333333333,0,0.25,0.5,0.125,0.333333333333333,0.230769230769231,0.25,0.907113729043951,0.4,0.280913978494624,0.047752808988764,0.223719676549865,0,0,0,0,0,0.454545454545455,0,NA,0
"2849",2849,1,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.235294117647059,0.167808219178082,0.0347098553366519,0.666666666666667,0.5,0.942028985507246,0.866666666666667,0,0,0,0.373287671232877,0.142716857610475,0.113001470279353,0.502179176755448,0,0.296721929163527,0,0,0.5,0.5,0.5,0.333333333333333,0.461538461538462,0,0.907113729043951,0.4,0.355510752688172,0,0.1455525606469,0,0,0,0,0,0.727272727272727,0,NA,0
"2850",2850,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.235294117647059,0.157534246575342,0.0433101965458412,0.777777777777778,0.5,0.920289855072464,0.816666666666667,0.163125,0.163004961020553,0,0.0727739726027397,0.178396072013093,0.158790170132325,0.544309927360775,0,0.354182366239638,0.333333333333333,0,0.5,0.5,0.375,0.333333333333333,0.461538461538462,0.25,0.905754417761667,0.6,0.434139784946237,0.138342696629213,0.107816711590297,0,0,0,0,0,0.545454545454545,0,NA,0
"2851",2851,1,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.235294117647059,0.165430805871324,0.0945710346116993,0.666666666666667,0.5,0.898550724637681,0.783333333333333,0,0,0,0.455907534246575,0.17430441898527,0.153539172442764,0.476513317191283,0,0.32309721175584,0,0,0.5,0.5,0.5,0.333333333333333,0.538461538461538,0.25,0.904848210240145,0.4,0.313844086021505,0.0842696629213483,0.0646900269541779,0,0,0,0,0,0.636363636363636,0,NA,0
"2852",2852,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.235294117647059,0.236301369863014,0.0465072799083877,0.666666666666667,0.5,0.91304347826087,0.8,0.141875,0.14103472714387,0,0.110445205479452,0.172504091653028,0.154589371980676,0.420823244552058,0,0.302373775433308,0,0.5,0.5,0.5,0.375,0.333333333333333,0.461538461538462,0.25,0.905301314000906,0.6,0.372983870967742,0.0898876404494382,0.113207547169811,0,0,0,0,0,0.363636363636364,0,NA,0
"2853",2853,1,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.235294117647059,0.236301369863014,0.0465072799083877,0.666666666666667,0.5,0.891304347826087,0.766666666666667,0,0.121367824238129,0,0.104880136986301,0.152209492635025,0.129384583070783,0.506053268765133,0,0.312923888470234,0.333333333333333,0,0.5,0.5,0.5,0.333333333333333,0.461538461538462,0.25,0.903942002718623,0.4,0.40994623655914,0.19311797752809,0.22911051212938,0,0,0,0,0,0.545454545454545,0,NA,0
"2854",2854,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.588235294117647,0.0547945205479452,0.0146532987450046,0.555555555555556,0.5,0.949275362318841,0.883333333333333,0.10625,0.127037562012757,0,0.0560787671232877,0.138788870703764,0.107960512497374,0,0,0.0968349660889224,0.333333333333333,0,0.25,0,0.125,0.333333333333333,0.153846153846154,0,0.907566832804712,0.4,0.282258064516129,0.098314606741573,0,0,0,0,0,0,0.272727272727273,0,NA,0
"2855",2855,1,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.167808219178082,0.0351024796092454,0.666666666666667,0.5,0.949275362318841,0.883333333333333,0,0.177179305457123,0,0.166952054794521,0.227495908346972,0.221802142407057,0,0,0.198944988696307,0.333333333333333,0,0.5,0,0.375,0.333333333333333,0.384615384615385,0,0.907566832804712,0.4,0.366263440860215,0,0.091644204851752,0,0,0,0,0,0.181818181818182,0,NA,0
"2856",2856,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0.235294117647059,0.181506849315068,0.03403211105658,0.666666666666667,0.5,0.971014492753623,0.933333333333333,0,0,0,0.364297945205479,0.139279869067103,0.108590632220122,0.429055690072639,0,0.264318010550113,0,0,0.5,0.5,0.375,0.333333333333333,0.384615384615385,0,0.908926144086996,0.4,0.388440860215054,0,0.141509433962264,0,0,0,0,0,0.636363636363636,0,NA,0
